Actual,Predicted
76.0,74.51173
64.9,71.29592
83.4,70.18628
74.2,71.258194
33.4,42.538906
43.8,59.46928
25.7,44.272488
70.4,51.560017
74.0,70.95115
65.7,76.25807
76.0,76.47795
72.8,72.04562
71.2,65.34168
77.1,66.42695
48.5,55.56809
42.2,57.292114
68.4,62.120872
75.3,74.816185
13.9,42.354874
23.3,50.803326
80.3,53.225967
52.7,67.26848
57.3,43.37365
41.9,46.652992
77.5,75.0647
64.0,65.62592
81.3,59.304718
52.2,42.82369
59.0,60.768414
64.6,59.834225
41.9,43.75568
58.1,66.19363
70.6,44.474716
43.5,46.08239
52.5,50.53072
34.5,46.1222
32.0,49.066475
82.4,71.11789
82.1,74.53768
18.7,43.551792
62.1,67.14573
70.2,44.516
10.8,42.944324
79.4,74.85518
31.6,43.53433
74.2,54.857227
67.3,45.383896
69.9,71.35708
45.4,60.20928
86.0,60.039413
37.7,45.51669
80.3,76.5438
64.5,76.279976
24.8,42.79975
81.6,56.834404
87.9,74.18733
48.6,44.466106
81.9,59.05531
65.3,64.93958
34.8,46.249794
76.2,76.32616
60.2,74.40054
40.1,50.717262
55.3,53.02494
72.7,64.30451
48.6,57.03268
85.1,71.99268
38.6,43.52089
41.3,43.562687
79.8,75.75294
80.5,43.527836
38.9,52.79199
76.1,65.89092
83.1,65.80313
22.2,46.618046
61.5,42.4272
19.3,41.970535
41.6,66.81377
35.6,51.54152
62.6,67.587265
14.4,44.873997
34.3,52.751957
70.9,47.268845
47.4,42.7147
65.3,44.94038
51.5,60.74657
52.7,72.98349
60.5,42.114174
80.7,63.541016
78.9,76.297295
66.8,59.701984
79.5,44.671318
74.7,65.825
55.2,67.78002
79.7,72.40347
45.7,61.713215
24.8,50.50412
78.7,64.18436
82.3,71.96025
15.2,42.76371
54.5,51.54152
87.6,76.40808
22.9,46.142258
57.9,45.00141
81.2,76.297295
40.1,42.180904
82.6,74.666504
85.0,58.789623
13.2,44.558014
57.5,50.703842
54.2,65.38632
40.0,58.657112
36.6,57.251953
69.5,66.08172
65.0,59.75831
85.5,67.93942
74.1,74.36094
55.6,59.163284
73.0,58.36768
45.1,60.768414
82.9,44.410545
79.7,51.05859
81.5,73.150276
65.2,67.46063
80.5,50.524063
27.1,45.980247
36.1,44.48469
76.5,70.4532
64.8,74.39425
72.3,59.432453
71.0,76.53952
83.7,47.417942
73.6,65.07122
80.0,72.83661
72.3,50.9405
52.2,54.57579
63.1,74.39425
81.1,46.876183
27.1,47.585915
54.4,61.392273
75.3,59.84824
59.3,70.05385
38.9,45.26702
61.4,71.47937
65.0,64.20128
43.4,56.582268
45.1,57.53894
85.8,76.42906
84.2,61.51609
50.4,64.99853
67.0,75.9626
40.5,53.476326
68.3,72.513725
66.8,52.369244
37.3,54.273712
33.6,43.819542
48.9,65.16403
36.0,64.845665
54.4,63.854424
12.7,48.132126
77.5,50.60782
75.4,69.509705
76.4,56.01286
51.3,45.945133
39.0,42.665222
83.4,58.923393
52.5,61.50104
36.9,43.4657
35.8,44.911175
71.2,58.848404
52.5,58.39169
57.4,73.48953
52.7,57.454796
64.2,42.393257
85.8,76.55777
54.4,63.971424
48.4,57.786987
61.7,68.9572
83.1,61.32347
49.2,53.828785
44.2,60.863804
52.6,54.159927
75.2,66.74024
85.5,73.542946
86.1,49.861664
56.1,50.98672
85.0,76.55746
84.6,59.642933
67.1,75.73269
67.5,73.86026
72.3,76.14657
76.6,68.55502
46.5,53.252216
66.6,42.929214
28.6,42.904823
72.4,74.28668
76.5,74.37319
21.6,48.89054
40.7,50.301735
72.0,73.43897
70.0,73.45315
64.0,64.68616
79.4,66.82846
51.1,54.34032
69.7,72.26065
63.4,67.62965
82.0,44.153717
78.5,67.70309
72.1,54.726208
99.0,73.37467
